,ID energetske izkaznice,Datum izdelave,Velja do,Šifra KO,Številka stavbe,Številka dela stavbe,Tip izkaznice,Potrebna toplota za ogrevanje,Dovedena energija za delovanje stavbe,Celotna energija,Dovedena električna energija,Primarna energija,Emisije CO2,Kondicionirana površina stavbe,Energijski razred,EPBD 
40090,2022-549-386-99224,26.08.2022,26082032,638,1238,14.0,računska,31.2,4772.0,176581.94360548508,127.63,4787.9,896.0,54.0,B2,STANOVANJE
40091,2022-549-386-99226,26.08.2022,26082032,2679,689,2.0,računska,92.32,13961.0,179512.65118580102,199.95,32553.0,6901.0,86.0,D,STANOVANJE
40092,2022-709-208-99228,26.08.2022,26082032,1122,555,0.0,računska,221.54,26737.0,178231.8104931741,194.0,9734.0,1559.0,87.0,G,HISA
40093,2022-802-392-99675,13.09.2022,13092032,392,630,0.0,računska,83.15,35322.0,185844.55280374142,867.0,10394.0,1516.0,249.0,D,HISA
40094,2022-789-337-99676,13.09.2022,13092032,1723,3048,6.0,računska,96.67,8159.0,176262.4960305446,39.38,8640.0,2386.0,40.0,D,STANOVANJE
40095,2022-789-337-99677,13.09.2022,13092032,1736,832,9.0,računska,33.09,4788.0,176550.53549497458,34.19,4158.0,776.0,56.0,B2,STANOVANJE
40096,2022-789-337-99679,13.09.2022,13092032,1735,1472,17.0,računska,34.27,2790.0,175339.07297512738,15.09,2110.1,660.0,29.0,B2,STANOVANJE
40097,2022-806-343-98884,13.09.2022,13092032,1790,1237,0.0,računska,33.85,8067.0,179001.0511896815,85.24,12473.7,2644.0,101.0,B2,HISA
40098,2022-751-286-99778,17.09.2022,17092032,1005,233,13.0,računska,20.0,2482.0,176196.69400927273,89.0,4363.0,881.0,46.0,B1,STANOVANJE
40099,2022-696-224-99779,17.09.2022,17092032,1074,1370,11.0,računska,43.57,6441.0,177076.59727834872,17.0,8690.0,2274.0,60.0,C,STANOVANJE
40100,2022-806-343-99786,17.09.2022,17092032,1739,2878,14.0,računska,73.78,7502.0,176804.01442449007,79.57,8650.4,2329.0,52.0,D,STANOVANJE
40101,2022-806-343-99787,17.09.2022,17092032,1739,6004,55.0,računska,115.4,12001.0,177395.0261873079,103.37,11733.5,3584.0,58.0,E,STANOVANJE
40102,2022-751-286-95586,17.09.2022,17092032,1082,821,9.0,računska,140.71,9619.0,176713.0000408835,611.0,11766.0,2203.0,39.0,E,STANOVANJE
40103,2022-751-286-95591,17.09.2022,17092032,1077,34,80.0,računska,29.8,2540.0,175941.76616677185,11.0,3906.0,1020.0,41.0,B2,STANOVANJE
40104,2022-751-286-95596,17.09.2022,17092032,1077,3211,0.0,računska,83.17,16980.0,179714.97432084658,461.0,20191.0,3752.0,103.0,D,HISA
40105,2023-637-176-102786,31.01.2023,31012033,2325,63,0.0,računska,249.41,22764.0,177198.86157013848,276.0,11128.0,1955.0,59.0,G,HISA
40106,2023-827-121-102791,31.01.2023,31012033,1723,5531,5.0,računska,59.53,2945.0,175327.5522300256,82.15,2850.2,532.0,28.0,C,STANOVANJE
40107,2023-581-13-102790,31.01.2023,31012033,2164,844,0.0,računska,99.82,84471.0,196366.6989037744,1762.0,22707.0,3149.0,464.0,D,DRUGO
40108,2023-545-17-102792,31.01.2023,31012033,681,2491,2.0,računska,56.27,3940.0,175972.99785462112,84.89,9849.5,2088.0,34.0,C,STANOVANJE
40109,2023-605-316-102793,31.01.2023,31012033,2626,114,2.0,računska,92.76,7863.0,177743.46370574113,0.0,19657.5,4167.0,65.0,D,STANOVANJE
40110,2023-591-50-101454,31.01.2023,31012033,2357,2183,0.0,računska,33.96,44322.0,205286.83187534718,1490.0,61371.0,11838.0,627.0,B2,BLOKI
40111,2023-634-166-102795,31.01.2023,31012033,1772,2662,0.0,računska,59.55,12838.0,180245.65651304924,333.0,15165.0,2895.0,123.0,C,HISA
40112,2023-728-174-102800,31.01.2023,31012033,2636,2537,0.0,računska,86.32,369107.0,341158.2234141165,1021.0,490488.0,137990.0,3065.0,D,BLOKI
40113,2023-827-121-102803,31.01.2023,31012033,2618,570,0.0,računska,49.31,8241.0,178344.96796015467,81.2,17319.8,3672.0,80.0,C,HISA
40127,2023-652-185-102941,09.02.2023,9022033,2116,445,0.0,merjena,,,99200.0,0.0,109120.0,28768.0,2420.0,A1,DRUGO
40162,2022-547-87-98397,16.07.2022,16072032,1333,17,0.0,računska,128.96,19415.0,176611.2035199273,66.66,5026.7,723.0,57.0,E,HISA
40163,2022-734-208-96768,17.07.2022,17072032,1723,2655,103.0,računska,98.17,8556.0,177135.26072977492,262.0,12545.0,2450.0,55.0,D,STANOVANJE
40164,2022-624-136-98127,17.07.2022,17072032,1074,1415,5.0,računska,110.36,11255.0,177270.98019358556,226.0,13915.0,2613.0,58.0,E,STANOVANJE
40165,2022-783-335-98406,17.07.2022,17072032,1739,3189,0.0,računska,49.33,189432.0,277149.34223362384,410.45,176425.0,47204.0,2114.0,C,BLOKI
40168,2022-835-380-98646,28.07.2022,28072032,94,523,0.0,računska,32.61,9968.0,181856.99750359188,136.96,8405.2,1782.0,171.0,B2,HISA
40169,2022-835-380-98626,28.07.2022,28072032,56,268,0.0,računska,149.29,33274.0,182020.69886529254,455.33,14434.3,2453.0,164.0,E,HISA
40170,2022-751-286-97092,18.09.2022,18092032,983,97,0.0,računska,204.88,28864.0,180563.45868562855,840.0,33683.0,8015.0,90.0,F,HISA
40171,2022-751-286-97114,18.09.2022,18092032,1074,652,0.0,računska,61.29,16305.0,181796.27845739434,509.0,20161.0,3786.0,150.0,D,HISA
40172,2022-751-286-97124,18.09.2022,18092032,996,1403,8.0,računska,57.97,2845.0,175527.2774677825,125.0,4229.0,828.0,30.0,C,STANOVANJE
40173,2022-751-286-97469,18.09.2022,18092032,1871,244,47.0,računska,97.59,7086.0,176654.68125727103,44.0,8743.0,2559.0,48.0,D,STANOVANJE
40174,2022-751-286-97508,18.09.2022,18092032,1077,1280,23.0,računska,72.04,14494.0,180960.1307302674,350.0,20517.0,3977.0,133.0,D,STANOVANJE
40175,2022-751-286-97529,18.09.2022,18092032,1074,1608,0.0,računska,110.83,83680.0,200331.903055056,1693.0,99048.0,23500.0,441.0,E,BLOKI
40176,2022-751-286-97601,18.09.2022,18092032,2650,434,11.0,računska,18.1,4115.0,177127.14170664136,514.0,5723.0,1105.0,57.0,B1,STANOVANJE
40177,2022-751-286-97620,18.09.2022,18092032,1871,2096,102.0,računska,23.08,2837.0,176498.170814804,12.0,4611.0,1173.0,53.0,B1,STANOVANJE
40178,2022-751-286-97645,18.09.2022,18092032,1959,5367,0.0,računska,76.39,37526.0,187436.13587263026,918.0,45490.0,10742.0,232.0,D,HISA
40179,2022-751-286-97701,18.09.2022,18092032,1230,514,0.0,računska,114.3,37434.0,183164.34101468456,588.0,9791.0,1336.0,194.0,E,HISA
40180,2022-751-286-97717,18.09.2022,18092032,980,325,0.0,računska,118.02,51877.0,186990.42796005032,862.0,20177.0,3556.0,264.0,E,HISA
40181,2022-751-286-97934,18.09.2022,18092032,973,390,0.0,računska,155.57,22680.0,179776.95000100695,618.0,28500.0,5676.0,90.0,F,HISA
40182,2022-623-200-99793,18.09.2022,18092032,2524,617,10.0,računska,73.86,6250.0,176977.7304513912,52.0,15626.0,3313.0,51.0,D,STANOVANJE
40183,2022-693-80-99498,18.09.2022,18092032,1131,610,1.0,merjena,,,145881.84,125445.0,336093.02,72208.0,390.0,A1,PRODAJA
40186,2022-693-80-99497,18.09.2022,18092032,1161,45,1.0,merjena,,,221008.33,138358.0,436810.36,96472.0,258.0,A1,PRODAJA
40192,2022-693-80-99481,18.09.2022,18092032,1229,493,1.0,merjena,,,427554.45,323980.0,923881.9,193978.0,602.0,A1,PRODAJA
40194,2022-693-80-99476,18.09.2022,18092032,2432,81,7.0,merjena,,,106622.0,106622.0,266555.0,56510.0,250.0,A1,PRODAJA
40198,2022-693-80-99446,18.09.2022,18092032,2579,437,2.0,merjena,,,113688.0,113688.0,284220.0,60255.0,288.0,A1,PRODAJA
40199,2022-693-80-99443,18.09.2022,18092032,678,699,1.0,merjena,,,207688.0,207688.0,519220.0,110075.0,534.0,A1,PRODAJA
40200,2022-693-80-99440,18.09.2022,18092032,931,389,9.0,merjena,,,265636.97,43694.0,353372.27,85039.0,136.0,A1,PRODAJA
40201,2022-693-80-99436,18.09.2022,18092032,566,211,1.0,merjena,,,229610.0,161397.0,485348.1,108051.0,322.0,A1,PRODAJA
40202,2022-693-80-99433,18.09.2022,18092032,1100,152,1.0,merjena,,,405283.0,238391.0,779558.7,159726.0,593.0,A1,PRODAJA
40203,2022-731-266-99794,18.09.2022,18092032,1577,527,108.0,računska,81.02,9596.0,177490.51230028298,93.36,9085.8,1387.0,73.0,D,STANOVANJE
40204,2022-693-80-99429,18.09.2022,18092032,2492,739,1.0,merjena,,,249037.0,249037.0,622592.5,131990.0,811.0,A1,PRODAJA
40205,2022-545-17-101053,11.11.2022,11112032,678,911,116.0,računska,93.42,6306.0,175844.84171230256,113.99,7399.4,1982.0,31.0,D,STANOVANJE
40206,2022-549-386-101106,11.11.2022,11112032,2680,47,47.0,računska,136.24,14430.0,177965.43673271223,129.29,13137.5,4223.0,67.0,E,STANOVANJE
40207,2022-806-343-101169,16.11.2022,16112032,2490,195,1.0,računska,111.92,5675.0,175268.23008260076,71.53,2863.0,507.0,27.0,E,STANOVANJE
40208,2022-827-121-101194,16.11.2022,16112032,1732,331,15.0,računska,115.93,7650.0,176075.1302987596,36.46,10241.1,2512.0,35.0,E,STANOVANJE
40209,2022-789-337-101398,24.11.2022,24112032,1735,3420,9.0,računska,21.54,5684.0,177778.37855702222,20.56,4631.5,1433.0,81.0,B1,STANOVANJE
40210,2022-549-386-101933,19.12.2022,19122032,1770,1634,0.0,računska,114.94,23136.0,179273.2582561408,431.91,22617.4,4171.0,91.0,E,HISA
40211,2022-790-332-101934,19.12.2022,19122032,969,169,0.0,računska,441.07,90822.0,182650.7010280371,265.76,78947.1,17442.0,97.0,G,HISA
40212,2022-813-34-101341,24.11.2022,24112032,995,494,1.0,računska,237.09,33303.0,180974.3124549086,582.83,38033.5,6991.0,111.0,G,HISA
40213,2022-813-34-101361,24.11.2022,24112032,935,449,1.0,računska,63.58,34007.0,198058.0458051887,8756.39,25063.5,5314.0,338.0,D,HISA
40214,2022-549-386-101400,24.11.2022,24112032,2551,191,0.0,računska,132.95,31175.0,179538.3946972182,405.64,4811.9,451.0,119.0,E,HISA
40215,2022-789-337-101402,24.11.2022,24112032,2030,405,0.0,računska,65.21,13175.0,179143.84971644165,251.87,11649.9,2761.0,100.0,D,HISA
40216,2022-789-337-101409,24.11.2022,24112032,540,436,0.0,računska,594.89,71622.0,181980.61794414828,544.51,72923.2,17508.0,75.0,G,HISA
40217,2022-806-343-101410,24.11.2022,24112032,1081,546,0.0,računska,130.76,44426.0,182373.48795925514,201.14,33094.2,6077.0,157.0,E,HISA
40218,2022-614-36-101426,25.11.2022,25112032,162,106,0.0,računska,331.76,58276.0,180047.61751670024,258.41,49944.8,9195.0,84.0,G,HISA
40219,2022-796-237-101694,06.12.2022,6122032,400,2819,105.0,računska,26.24,3106.0,176529.42011393208,72.07,5153.8,1245.0,52.0,B2,STANOVANJE
40220,2022-827-121-101922,18.12.2022,18122032,1755,1872,19.0,računska,38.79,3908.0,176142.7515969787,83.09,3657.9,685.0,46.0,C,STANOVANJE
40221,2022-827-121-101938,19.12.2022,19122032,2590,1017,3.0,računska,39.85,4313.0,175929.68320521494,82.7,4411.4,872.0,40.0,C,STANOVANJE
40222,2022-604-114-101809,19.12.2022,19122032,1736,1090,30.0,računska,117.31,11671.0,177711.89362799513,515.0,12748.0,3995.0,54.0,E,BLOKI
40223,2022-672-128-101919,20.12.2022,20122032,1722,699,22.0,računska,28.19,2354.0,175986.2919864902,15.71,3435.2,658.0,44.0,B2,BLOKI
40224,2022-842-198-101953,20.12.2022,20122032,804,856,4.0,računska,47.01,7415.0,176464.87417547882,47.28,9414.5,2127.0,46.0,C,BLOKI
40225,2022-735-58-101932,20.12.2022,20122032,2680,39,23.0,računska,80.71,10754.0,178471.47813372195,496.0,12819.0,3824.0,73.0,D,STANOVANJE
40226,2022-698-232-101849,20.12.2022,20122032,2146,654,0.0,računska,209.28,60984.0,186493.97368507044,1730.0,46621.0,10291.0,195.0,F,HISA
40227,2022-848-122-101962,21.12.2022,21122032,1722,2305,0.0,računska,123.04,25357.0,185855.8923175361,0.0,63391.4,13439.0,200.0,E,HISA
40228,2022-649-400-101944,21.12.2022,21122032,844,646,0.0,računska,87.73,30730.0,185376.00768877353,330.0,20917.0,3941.0,236.0,D,HISA
40229,2022-806-343-101940,21.12.2022,21122032,1074,2815,31.0,računska,52.49,10266.0,176780.45353425978,72.79,5632.0,1735.0,55.0,C,STANOVANJE
40230,2022-648-35-101958,21.12.2022,21122032,1026,245,1.0,računska,158.09,11930.0,176525.52263497587,55.08,13414.5,3217.0,41.0,F,BLOKI
40231,2022-806-343-101926,21.12.2022,21122032,1998,1120,0.0,računska,52.19,9480.0,179006.9354624173,107.08,11121.8,2060.0,104.0,C,HISA
40232,2022-648-35-101959,21.12.2022,21122032,1026,245,3.0,računska,94.47,8108.0,176261.96816931418,41.75,9192.3,2200.0,41.0,D,BLOKI
40233,2022-806-343-101967,21.12.2022,21122032,655,213,2.0,računska,58.57,9051.0,177244.92362698715,78.33,11155.6,2547.0,61.0,C,STANOVANJE
40234,2022-624-136-101970,21.12.2022,21122032,1026,345,0.0,računska,344.35,53258.0,180966.06139071958,1009.0,36310.0,7952.0,96.0,G,HISA
40235,2022-789-337-101976,21.12.2022,21122032,2304,232,9.0,računska,113.13,9464.0,176695.98410147562,43.52,11501.8,2903.0,47.0,E,STANOVANJE
40236,2022-789-337-101978,21.12.2022,21122032,1739,2869,0.0,računska,161.94,58391.0,184711.4289243609,147.77,56489.3,10335.0,188.0,F,HISA
40237,2022-712-85-101983,21.12.2022,21122032,1722,4520,6.0,računska,89.32,6094.0,176353.7524882724,100.0,7666.0,1825.0,44.0,D,STANOVANJE
40238,2022-806-343-101994,22.12.2022,22122032,769,9,0.0,računska,186.76,37405.0,180910.88746253337,522.5,29477.3,6440.0,114.0,F,HISA
40239,2022-806-343-101997,22.12.2022,22122032,1736,658,0.0,računska,258.12,60655.0,184467.5142521434,276.67,73832.7,17420.0,139.0,G,HISA
40240,2022-599-364-102009,22.12.2022,22122032,1739,3183,3.0,računska,38.17,4886.0,177128.1150442927,64.1,4737.6,1254.0,66.0,C,STANOVANJE
40241,2022-806-343-101999,23.12.2022,23122032,658,576,16.0,računska,52.82,4510.0,176062.6149363674,59.24,4282.9,801.0,44.0,C,STANOVANJE
40242,2022-802-392-102013,23.12.2022,23122032,681,110,6.0,računska,67.49,7769.0,177596.30217314718,241.0,10234.0,1951.0,69.0,D,BLOKI
40243,2022-802-392-102014,23.12.2022,23122032,400,306,8.0,računska,94.87,6187.0,175914.1108322322,145.0,7685.0,1445.0,35.0,D,BLOKI
40244,2022-545-17-102015,23.12.2022,23122032,2604,4908,0.0,računska,120.6,14547.0,178738.60546814624,262.88,30643.0,6496.0,69.0,E,HISA
40245,2022-599-364-102016,23.12.2022,23122032,2175,801,0.0,računska,141.86,33721.0,181526.35961014568,176.35,38022.1,7459.0,130.0,E,HISA
40246,2022-545-17-102037,26.12.2022,26122032,678,347,0.0,računska,49.66,11625.0,179667.5541998858,257.34,12036.0,2240.0,115.0,C,HISA
40247,2022-545-17-102038,26.12.2022,26122032,653,8,4.0,računska,178.7,9759.0,176496.11876609173,153.3,20265.9,4296.0,32.0,F,STANOVANJE
40248,2022-599-364-101913,27.12.2022,27122032,2626,5827,0.0,računska,15.73,142802.0,282522.7127397817,64.89,178216.0,37782.0,2300.0,B1,BLOKI
40249,2022-648-35-102033,27.12.2022,27122032,1911,423,20.0,računska,145.99,44721.0,177651.33341699615,261.58,13237.1,2445.0,67.0,E,BLOKI
40250,2022-648-35-102034,27.12.2022,27122032,2680,194,113.0,računska,60.94,5128.0,176325.10850042765,181.41,4545.5,1398.0,44.0,D,BLOKI
40251,2022-549-386-102045,27.12.2022,27122032,2603,1070,0.0,računska,37.13,20637.0,185743.48715733606,378.63,0.0,0.0,266.0,C,HISA
40252,2022-549-386-102046,27.12.2022,27122032,1540,185,17.0,računska,98.69,13072.0,177889.99950050568,278.03,13441.6,2650.0,71.0,D,STANOVANJE
40253,2022-545-17-102047,27.12.2022,27122032,660,4151,0.0,računska,208.7,42413.0,181084.5166630144,261.64,44861.7,10762.0,99.0,F,HISA
40254,2022-605-316-102048,27.12.2022,27122032,2092,281,0.0,računska,176.9,33679.0,178958.22204132733,111.68,7763.7,971.0,109.0,F,HISA
40267,2022-827-121-98085,04.07.2022,4072032,660,1128,20.0,računska,47.17,4195.0,176279.65316211135,54.49,10486.5,2223.0,41.0,C,STANOVANJE
40268,2022-789-337-98090,05.07.2022,5072032,2470,14,7.0,računska,68.65,5912.0,176302.82529395874,51.32,10986.9,2329.0,41.0,D,STANOVANJE
40269,2022-643-184-98117,06.07.2022,6072032,2626,5343,2.0,računska,126.86,18124.0,178574.971478125,0.0,32248.0,6837.0,69.0,E,HISA
40271,2022-826-394-98357,14.07.2022,14072032,2636,292,11.0,računska,43.75,5513.0,176808.11086415566,66.0,5922.0,1873.0,55.0,C,BLOKI
40272,2022-734-208-98358,14.07.2022,14072032,1982,1450,0.0,računska,138.38,23372.0,179147.69778284573,286.0,11152.0,1947.0,104.0,E,HISA
40273,2022-549-386-98676,29.07.2022,29072032,2381,534,0.0,računska,82.92,22363.0,181669.3939002216,349.24,28906.5,6679.0,134.0,D,HISA
40274,2022-549-386-98678,29.07.2022,29072032,2626,342,2.0,računska,73.3,11962.0,178928.1613713745,187.62,24902.9,5279.0,82.0,D,STANOVANJE
40275,2022-802-392-99467,05.09.2022,5092032,1074,800,0.0,računska,40.82,83590.0,227674.10698705364,840.0,115135.0,29865.0,1057.0,C,BLOKI
40276,2022-557-18-99427,06.09.2022,6092032,705,400,0.0,računska,89.21,18842.0,179846.14766485675,87.95,15379.6,3261.0,117.0,D,HISA
40277,2022-533-77-98463,09.09.2022,9092032,1755,1559,31.0,računska,36.42,6648.0,177549.36217777734,51.8,6222.5,1959.0,72.0,C,BLOKI
40278,2022-545-17-99573,09.09.2022,9092032,1723,4804,7.0,računska,24.86,3349.0,176014.85408482733,68.74,4006.8,746.0,43.0,B1,STANOVANJE
40279,2022-829-172-99707,14.09.2022,14092032,2684,26,0.0,računska,121.76,47962.0,182283.87499972634,483.72,6544.4,614.0,180.0,E,HISA
40280,2022-827-121-99709,14.09.2022,14092032,2626,1178,1.0,računska,67.46,9728.0,177752.64275700008,86.44,13347.8,3000.0,70.0,D,STANOVANJE
40281,2022-689-232-99348,14.09.2022,14092032,850,1670,0.0,računska,336.59,42226.0,179507.2844449658,608.0,14862.0,2349.0,103.0,G,HISA
40282,2022-605-316-99730,15.09.2022,15092032,2357,1569,3.0,računska,89.67,8698.0,176445.50638538238,45.51,3054.3,482.0,55.0,D,STANOVANJE
40283,2022-605-316-99729,15.09.2022,15092032,753,3089,10.0,računska,32.48,4653.0,176949.4203330364,27.59,5493.2,1019.0,64.0,B2,STANOVANJE
40284,2022-605-316-99728,15.09.2022,15092032,2169,611,0.0,računska,10.3,9842.0,187841.4438234837,43.72,11497.8,2438.0,308.0,A2,HISA
40285,2022-605-316-99727,15.09.2022,15092032,1871,3075,204.0,računska,28.37,2052.0,175811.18442345457,20.82,2998.0,803.0,39.0,B2,STANOVANJE
40286,2022-711-258-99733,15.09.2022,15092032,1119,621,0.0,računska,119.04,22918.0,181160.83179536412,448.93,22463.6,4762.0,131.0,E,HISA
40287,2022-545-17-99734,15.09.2022,15092032,680,1593,0.0,računska,125.51,17624.0,179779.6406010775,299.45,20370.1,3757.0,108.0,E,HISA
40288,2022-711-258-99723,15.09.2022,15092032,1020,408,0.0,računska,401.32,2155140.0,178289.88280996235,1600.24,10041.8,1318.0,59.0,G,HISA
40289,2022-751-286-88967,15.09.2022,15092032,1000,941,0.0,računska,179.29,46638.0,182094.72920224612,121.0,14206.0,2107.0,175.0,F,HISA
40290,2022-751-286-82336,15.09.2022,15092032,680,2066,2.0,računska,56.14,5155.0,177230.22481619794,48.0,4859.0,1030.0,70.0,C,STANOVANJE
40291,2022-751-286-82186,15.09.2022,15092032,659,412,20.0,računska,83.18,6622.0,176757.1410991254,51.0,9496.0,2423.0,51.0,D,STANOVANJE
40292,2022-751-286-83874,15.09.2022,15092032,936,417,19.0,računska,98.9,8266.0,177073.3376403402,102.0,11591.0,2985.0,54.0,D,STANOVANJE
40293,2022-751-286-83873,15.09.2022,15092032,936,417,15.0,računska,78.33,6866.0,176951.28437364195,94.0,9901.0,2521.0,54.0,D,STANOVANJE
40294,2022-751-286-83872,15.09.2022,15092032,936,417,13.0,računska,93.31,3709.0,175352.1500212928,34.0,5205.0,1340.0,25.0,D,STANOVANJE
40295,2022-605-316-99735,15.09.2022,15092032,2682,315,0.0,računska,88.64,32097.0,184502.75315410402,98.73,36519.6,6705.0,205.0,D,HISA
40296,2022-751-286-85712,15.09.2022,15092032,746,582,0.0,računska,34.95,15027.0,181342.08259965395,272.0,12622.0,2676.0,151.0,B2,HISA
40297,2022-751-286-85717,15.09.2022,15092032,746,586,0.0,računska,34.79,15027.0,181342.32939375725,272.0,12626.0,2677.0,151.0,B2,HISA
40298,2022-751-286-85718,15.09.2022,15092032,746,584,0.0,računska,34.9,15025.0,181342.08259965395,272.0,12622.0,2676.0,151.0,B2,HISA
40299,2022-751-286-85719,15.09.2022,15092032,746,585,0.0,računska,34.9,15025.0,181342.08259965395,272.0,12622.0,2676.0,151.0,B2,HISA
40300,2022-751-286-85769,15.09.2022,15092032,678,2553,96.0,računska,29.03,4443.0,176914.54864537017,423.0,6466.0,1640.0,51.0,B2,STANOVANJE
40301,2022-751-286-86729,15.09.2022,15092032,992,1066,0.0,računska,73.68,46034.0,191471.6843966692,877.0,17325.0,2952.0,371.0,D,HISA
40302,2022-751-286-86799,15.09.2022,15092032,1082,1237,5.0,računska,27.05,3885.0,177087.53857110156,22.0,6267.0,1600.0,64.0,B2,STANOVANJE
40303,2022-751-286-87543,15.09.2022,15092032,1004,427,0.0,računska,190.15,53305.0,181964.16043723386,119.0,28641.0,5781.0,151.0,F,HISA
40304,2022-751-286-87588,15.09.2022,15092032,1014,260,0.0,računska,448.51,53339.0,181775.38832412608,1016.0,60739.0,14526.0,77.0,G,HISA
40305,2022-751-286-87585,15.09.2022,15092032,1004,812,0.0,računska,78.56,15606.0,179695.30344684853,303.0,7466.0,1304.0,120.0,D,HISA
40306,2022-751-286-101214,17.11.2022,17112032,604,548,0.0,računska,161.08,28140.0,181174.78106571428,846.0,33017.0,7847.0,105.0,F,HISA
40307,2022-545-17-101943,20.12.2022,20122032,657,2630,27.0,računska,133.99,10834.0,176944.8927691195,218.99,12777.3,3591.0,45.0,E,STANOVANJE
40308,2022-660-202-101942,20.12.2022,20122032,1736,1019,98.0,računska,55.93,3632.0,175270.9678489898,22.02,3277.5,882.0,26.0,C,STANOVANJE
40309,2023-826-394-102188,08.01.2023,8012033,1770,4441,0.0,računska,172.23,37827.0,183114.86994046223,714.0,42606.0,10094.0,140.0,F,HISA
40310,2023-712-85-102190,08.01.2023,8012033,1772,1787,74.0,računska,26.09,5167.0,177631.08861304756,217.0,7038.0,1834.0,71.0,B2,STANOVANJE
40360,2022-547-87-97843,23.06.2022,23062032,1298,44,0.0,merjena,,,87464.5,52506.0,169719.35,37617.0,156.0,A1,HOTELI
40367,2022-689-232-97789,05.07.2022,5072032,906,167,12.0,računska,83.68,4413.0,175955.0348159397,156.0,7022.0,1394.0,36.0,D,STANOVANJE
40368,2022-648-35-101650,12.12.2022,12122032,1772,1562,0.0,računska,97.09,20683.0,179482.1735576397,82.5,23600.2,5478.0,96.0,D,HISA
40369,2022-814-50-98620,27.07.2022,27072032,2122,84,101.0,računska,98.38,8394.0,177521.8705662023,103.0,20985.0,4449.0,56.0,D,STANOVANJE
40370,2022-840-188-98619,27.07.2022,27072032,2299,172,1.0,računska,341.72,57064.0,178886.10029993142,322.31,14629.8,1972.0,97.0,G,HISA
40371,2022-806-343-98555,27.07.2022,27072032,1737,546,2.0,računska,83.43,28391.0,184572.31193552937,188.32,32641.4,9092.0,191.0,D,STANOVANJE
40372,2022-581-13-98625,27.07.2022,27072032,2156,768,17.0,računska,103.06,12136.0,178268.45751580733,113.0,18689.0,4639.0,72.0,D,BLOKI
40373,2022-599-364-98627,27.07.2022,27072032,2606,126,9.0,računska,54.86,7271.0,177441.21836319074,77.12,15786.3,3347.0,61.0,C,STANOVANJE
